id,chr,pos,cm
20570,12,79315388,95.832889
20571,12,79753790,96.040381
20572,12,79759364,96.153972
20573,12,80114135,96.219254
20574,12,80117280,96.315584
20575,12,80140458,96.419674
20576,12,80431147,96.481627
20577,12,80451244,96.825932
20578,12,80654250,96.924486
20579,12,80691528,97.064408
20580,12,80946845,97.174197
20581,12,80948532,97.29828
20582,12,81028366,97.322166
20583,12,81031055,97.418014
20584,12,81303976,97.536857
20585,12,81340656,97.633538
20586,12,82071784,97.877744
20587,12,82502105,98.126074
20588,12,82577489,98.220225
20589,12,82591896,98.342944
20590,12,82863918,98.415447
20591,12,82916987,98.511607
20592,12,83018712,98.525002
20593,12,83040610,98.626513
20594,12,83137872,98.702592
20595,12,83160957,98.843271
20596,12,83264218,98.937537
20597,12,83270871,99.065446
20598,12,83298633,99.092618
20599,12,83313669,99.240468
20600,12,83500342,99.419013
20601,12,83504412,99.509604
20602,12,83534343,99.58236
20603,12,83551292,99.737257
20604,12,83856754,99.858621
20605,12,83857937,99.908954
20606,12,84173264,99.984636
20607,12,84177350,100.030044
20608,12,85017136,100.242317
20609,12,85052616,100.347488
20610,12,85233731,100.444437
20611,12,85235777,100.508209
20612,12,85343984,100.560989
20613,12,85348686,100.63519
20614,12,85394887,100.655714
20615,12,85401925,100.730856
20616,12,86137036,100.863465
20617,12,86138548,100.904128
20618,12,86622414,101.059144
20619,12,87718852,101.211884
20620,12,87734091,101.290486
20621,12,87909726,101.335971
20622,12,87923225,101.39519
20623,12,88238270,101.485858
20624,12,88346009,101.55455
20625,12,88354523,101.764131
20626,12,88524611,101.936574
20627,12,89313579,102.129651
20628,12,89442267,102.320155
20629,12,89447754,102.43388
20630,12,89665760,102.545459
20631,12,89690312,102.840307
20632,12,89716916,102.877057
20633,12,89721165,102.960112
20634,12,89825122,103.085433
20635,12,89940502,103.107694
20636,12,89942390,103.164542
20637,12,90567732,103.302773
20638,12,90571042,103.404888
20639,12,90713563,103.455922
20640,12,90734509,103.54434
20641,12,91020573,103.640041
20642,12,91022199,103.687252
20643,12,91194729,103.817117
20644,12,91195712,103.86493
20645,12,91277345,103.927935
20646,12,91279948,104.004207
20647,12,91828061,104.255982
20648,12,91830840,104.301147
20649,12,92064060,104.373053
20650,12,92065034,104.402155
20651,12,92067323,104.580526
20652,12,92238373,104.628188
20653,12,92241372,104.729217
20654,12,92376726,104.852815
20655,12,92417890,105.002944
20656,12,92423634,105.102763
20657,12,92631138,105.265144
20658,12,92634415,105.327216
20659,12,92680623,105.360367
20660,12,92682294,105.439721
20661,12,92828269,105.588459
20662,12,92830476,105.772219
20663,12,92861090,105.786934
20664,12,92865762,105.911982
20665,12,93163459,106.126907
20666,12,93321545,106.135965
20667,12,93454823,106.288064
20668,12,93458695,106.39334
20669,12,93493349,106.454507
20670,12,93509443,106.708906
20671,12,93560206,106.884553
20672,12,93601954,106.924759
20673,12,93604286,107.068213
20674,12,93800678,107.286594
20675,12,93923733,107.321823
20676,12,93949182,107.519795
20677,12,93997128,107.577918
20678,12,94005682,107.785033
20679,12,94201564,108.026285
20680,12,94202652,108.088419
20681,12,94271348,108.301935
20682,12,94286182,108.439926
20683,12,94447114,108.673961
20684,12,94457380,108.756892
20685,12,94512462,108.817748
20686,12,94515826,109.003955
20687,12,94637198,109.178613
20688,12,94646413,109.302017
20689,12,94666230,109.369343
20690,12,94875407,109.434214
20691,12,94884045,109.510313
20692,12,94914350,109.548294
20693,12,94923428,109.77527
20694,12,95027662,110.028345
20695,12,95030214,110.16201
20696,12,95105401,110.285955
20697,12,95116880,110.432207
20698,12,95145233,110.59247
20699,12,95154502,110.743262
20700,12,95320950,110.829992
20701,12,95360709,110.911662
20702,12,95717497,110.988057
20703,12,95719628,111.151535
20704,12,95740219,111.235431
20705,12,95930268,111.369535
20706,12,95946083,111.5125
20707,12,96019593,111.686906
20708,12,96021382,111.772742
20709,12,96046203,111.896576
20710,12,96051418,111.999264
20711,12,96084323,112.030834
20712,12,96091003,112.103845
20713,12,96438641,112.376866
20714,12,96444697,112.585782
20715,12,96526003,112.656843
20716,12,96527760,112.772478
20717,12,96544469,113.068726
20718,12,96565645,113.185349
20719,12,96792274,113.275643
20720,12,96830278,113.512057
20721,12,97413049,113.673211
20722,12,97438264,113.741092
20723,12,97446385,113.857649
20724,12,97683675,114.040288
20725,12,97685364,114.143467
20726,12,97790900,114.259382
20727,12,97792182,114.343225
20728,12,97808996,114.388776
20729,12,97811063,114.486795
20730,12,97916472,114.620561
20731,12,97919052,114.678676
20732,12,97990346,114.703727
20733,12,97994769,114.752825
20734,12,98215364,114.925398
20735,12,98217015,115.045713
20736,12,98578478,115.207566
20737,12,98580281,115.302703
20738,12,98783687,115.456716
20739,12,98785567,115.504784
20740,12,99135638,115.648674
20741,12,99168312,115.747044
20742,12,99219010,115.77594
20743,12,99265148,115.934274
20744,12,99270833,116.023846
20745,12,99305987,116.113774
20746,12,99308962,116.206579
20747,12,99348513,116.232674
20748,12,99351017,116.29113
20749,12,99640428,116.380456
20750,12,99691448,116.458724
20751,12,99693251,116.52632
20752,12,99815818,116.562499
20753,12,99821684,116.783791
20754,12,99837070,116.798531
20755,12,99839855,116.864505
20756,12,99984590,116.93193
20757,12,99991075,117.016192
20758,12,100039156,117.033733
20759,12,100042040,117.1054
20760,12,100215417,117.175023
20761,12,100219207,117.249266
20762,12,100779496,117.39342
20763,12,100781888,117.440162
20764,12,100938784,117.554683
20765,12,100948515,117.649703
20766,12,101089055,117.74992
20767,12,101091565,117.813145
20768,12,101121965,117.902471
20769,12,101446278,118.115712
20770,12,101449368,118.243803
20771,12,101611070,118.331134
20772,12,101633766,118.452692
20773,12,101824506,118.499405
20774,12,101828696,118.570707
20775,12,101859507,118.591511
20776,12,101864793,118.75606
20777,12,101911079,118.787313
20778,12,101921877,118.889835
20779,12,101971508,118.974069
20780,12,101984852,119.104104
20781,12,102079973,119.204529
20782,12,102081450,119.270459
20783,12,102339665,119.445586
20784,12,102342119,119.54959
20785,12,102389496,119.585991
20786,12,102394872,119.724658
20787,12,102869600,119.782576
20788,12,102962507,119.88079
20789,12,102968299,120.02706
20790,12,103122208,120.152417
20791,12,103127232,120.222091
20792,12,103177634,120.271817
20793,12,103179936,120.336394
20794,12,103326468,120.397412
20795,12,103421895,120.678893
20796,12,103610428,120.77688
20797,12,103626179,120.865723
20798,12,103772777,120.927745
20799,12,103774432,120.989017
20800,12,103895792,121.022335
20801,12,103948476,121.142461
20802,12,104011045,121.167671
20803,12,104014102,121.230089
20804,12,104128666,121.415615
20805,12,104130510,121.565289
20806,12,104138918,121.67589
20807,12,104229503,121.775823
20808,12,104232180,121.870874
20809,12,104775110,122.113197
20810,12,104844185,122.229662
20811,12,104850814,122.399338
20812,12,104918923,122.509762
20813,12,104920299,122.576688
20814,12,105063254,122.794404
20815,12,105086397,122.861593
20816,12,105098753,123.006246
20817,12,105104794,123.234665
20818,12,105138472,123.364029
20819,12,105442186,123.457783
20820,12,105446831,123.544164
20821,12,105720972,123.633932
20822,12,105725635,123.739416
20823,12,106097597,124.090152
20824,12,106154933,124.21117
20825,12,106160716,124.326581
20826,12,106221793,124.351155
20827,12,106226081,124.426212
20828,12,106435302,124.694368
20829,12,106437940,124.790592
20830,12,106505334,124.848242
20831,12,106532072,125.046209
20832,12,106621530,125.12996
20833,12,106623009,125.239948
20834,12,106651751,125.25389
20835,12,106662242,125.381024
20836,12,107547072,125.661022
20837,12,107550421,125.739843
20838,12,107724774,125.823532
20839,12,107726279,125.923447
20840,12,107840893,126.049329
20841,12,107851207,126.131815
20842,12,108026082,126.224048
20843,12,108033269,126.292412
20844,12,108168585,126.362523
20845,12,108190056,126.514234
20846,12,108499433,126.648557
20847,12,108521241,126.93898
20848,12,108689010,127.078395
20849,12,108702560,127.17052
20850,12,108707123,127.294183
20851,12,109019691,127.568364
20852,12,109024725,127.611694
20853,12,109029940,127.744426
20854,12,109268639,127.806919
20855,12,109272051,127.863075
20856,12,109317035,127.909589
20857,12,109328255,127.998777
20858,12,109641978,128.200174
20859,12,109644357,128.258124
20860,12,109683059,128.289258
20861,12,109685093,128.345325
20862,12,110044918,128.462673
20863,12,110113403,128.588749
20864,12,110116510,128.719159
20865,12,110271899,128.898829
20866,12,111248624,129.002263
20867,12,111369401,129.167712
20868,12,111841160,129.412317
20869,12,113027507,129.504685
20870,12,113031543,129.578718
20871,12,113212371,129.660094
20872,12,113260896,129.785316
20873,12,113264897,130.008977
20874,12,113478072,130.188458
20875,12,113522774,130.31286
20876,12,113526284,130.416397
20877,12,113770261,130.48437
20878,12,113793960,130.574255
20879,12,113872444,130.610603
20880,12,113891551,130.730566
20881,12,113955587,130.834948
20882,12,113962476,130.98107
20883,12,113984089,131.019054
20884,12,113990210,131.25611
20885,12,114046679,131.306018
20886,12,114050965,131.382776
20887,12,114180110,131.538093
20888,12,114182892,131.635924
20889,12,114243204,131.69722
20890,12,114257208,131.782749
20891,12,114405259,131.884223
20892,12,114455843,131.988347
20893,12,114687311,132.150568
20894,12,114689743,132.203579
20895,12,114835428,132.440196
20896,12,114841996,132.517031
20897,12,114882379,132.560451
20898,12,114885632,132.708128
20899,12,115034119,132.855512
20900,12,115037834,132.994488
20901,12,115046350,133.135788
20902,12,115086078,133.166188
20903,12,115090036,133.242014
20904,12,115118997,133.289451
20905,12,115128655,133.400155
20906,12,115250436,133.590051
20907,12,115264616,133.792125
20908,12,115326972,133.831827
20909,12,115344782,133.974059
20910,12,115382425,134.005179
20911,12,115384644,134.073509
20912,12,115437761,134.119774
20913,12,115449605,134.252591
20914,12,115451778,134.374754
20915,12,115466266,134.392194
20916,12,115476753,134.527027
20917,12,115556294,134.613743
20918,12,115558139,134.708412
20919,12,115581633,134.742997
20920,12,115585496,134.82421
20921,12,115600456,134.83661
20922,12,115603902,134.982505
20923,12,115836522,135.294637
20924,12,115839571,135.419602
20925,12,115862340,135.496996
20926,12,115991409,135.609874
20927,12,116002504,135.686625
20928,12,116184185,135.925959
20929,12,116187660,136.090615
20930,12,116197145,136.169904
20931,12,116381174,136.494175
20932,12,116385472,136.548311
20933,12,116755819,136.629266
20934,12,116757486,136.698114
20935,12,116786065,136.755017
20936,12,116788372,136.820818
20937,12,116880940,137.055084
20938,12,116883813,137.15537
20939,12,117007274,137.313275
20940,12,117009635,137.405186
20941,12,117073237,137.498188
20942,12,117086319,137.598168
20943,12,117090452,137.716557
20944,12,117133400,137.791415
20945,12,117136787,137.8708
20946,12,117186316,137.934013
20947,12,117205373,138.068643
20948,12,117335956,138.143949
20949,12,117344276,138.204842
20950,12,117503823,138.248543
20951,12,117557799,138.38117
20952,12,117578939,138.503314
20953,12,117640576,138.516608
20954,12,117864216,138.840433
20955,12,117867538,138.957372
20956,12,118004024,139.228303
20957,12,118011284,139.311038
20958,12,118015906,139.47572
20959,12,118106433,139.547375
20960,12,118108339,139.6636
20961,12,118131522,139.707392
20962,12,118136088,139.81629
20963,12,118147341,139.86841
20964,12,118150989,139.988448
20965,12,118196414,140.075654
20966,12,118204101,140.165083
20967,12,118256497,140.200133
20968,12,118257893,140.293452
20969,12,118285073,140.314482
20970,12,118311743,140.434647
20971,12,118363344,140.479813
20972,12,118367536,140.5935
20973,12,118497490,140.74739
20974,12,118502467,140.853413
20975,12,118511726,140.891988
20976,12,118518306,141.006343
20977,12,118888731,141.11104
20978,12,118898007,141.389067
20979,12,118946770,141.448026
20980,12,118949827,141.506938
20981,12,118987183,141.529271
20982,12,118993676,141.611584
20983,12,119009358,141.61324
20984,12,119012531,141.711113
20985,12,119250365,141.842702
20986,12,119301188,142.001737
20987,12,119312046,142.192812
20988,12,119525360,142.36085
20989,12,119528125,142.487953
20990,12,119559044,142.516792
20991,12,119561045,142.620295
20992,12,119573889,142.629232
20993,12,119575111,142.713894
20994,12,119668379,142.804066
20995,12,119671826,142.893296
20996,12,119726881,143.013708
20997,12,119729368,143.087355
20998,12,119752726,143.142197
20999,12,119757954,143.265883
21000,12,119857661,143.343396
21001,12,119859965,143.497612
21002,12,119937983,143.518465
21003,12,119947246,143.588262
21004,12,120008093,143.627055
21005,12,120013492,143.777454
21006,12,120333654,143.893259
21007,12,120412925,143.976696
21008,12,120552281,143.990306
21009,12,120571084,144.051989
21010,12,120834432,144.132621
21011,12,120840522,144.215039
21012,12,121039980,144.317733
21013,12,121048935,144.42654
21014,12,121488372,144.597907
21015,12,121493170,144.688256
21016,12,121723987,144.864623
21017,12,121735597,144.969255
21018,12,121801098,144.997804
21019,12,121825447,145.167121
21020,12,121948103,145.202736
21021,12,122032660,145.676022
21022,12,122481290,145.915909
21023,12,122484294,146.04222
21024,12,122631752,146.060789
21025,12,122676099,146.139735
21026,12,123153825,146.255141
21027,12,123160304,146.378615
21028,12,123385443,146.477003
21029,12,123394850,146.534888
21030,12,123913697,146.610904
21031,12,124008897,146.950084
21032,12,124249319,147.033757
21033,12,124258887,147.127159
21034,12,124624465,147.288315
21035,12,124721161,147.440425
21036,12,124722836,147.519794
21037,12,124790517,147.601399
21038,12,124796007,147.664246
21039,12,124843104,147.713584
21040,12,124845436,147.86422
21041,12,124902199,148.040239
21042,12,124970066,148.107733
21043,12,124985150,148.385985
21044,12,125046987,148.499404
21045,12,125094365,148.712181
21046,12,125198366,148.912129
21047,12,125201015,148.981306
21048,12,125251946,149.03723
21049,12,125268432,149.153235
21050,12,125316660,149.236342
21051,12,125318309,149.373269
21052,12,125414416,149.514532
21053,12,125423206,149.687565
21054,12,125448960,149.717218
21055,12,125466987,149.932156
21056,12,125510104,150.030038
21057,12,125748970,150.197284
21058,12,125754063,150.393757
21059,12,125782450,150.4131
21060,12,125801398,150.63525
21061,12,125837962,150.692501
21062,12,125839529,150.746475
21063,12,125890152,150.794608
21064,12,125892254,150.910274
21065,12,125898714,151.048724
21066,12,125914525,151.096631
21067,12,125916190,151.181776
21068,12,125972395,151.202228
21069,12,126038209,151.367027
21070,12,126042637,151.47525
21071,12,126078103,151.504858
21072,12,126079565,151.574745
21073,12,126284521,151.653304
21074,12,126298158,151.773181
21075,12,126354335,151.810585
21076,12,126356444,151.959018
21077,12,126440968,152.092537
21078,12,126447607,152.331036
21079,12,126462568,152.356865
21080,12,126470564,152.548998
21081,12,126501407,152.571268
21082,12,126503413,152.643182
21083,12,126544562,152.670235
21084,12,126545913,152.750227
21085,12,126689473,152.940778
21086,12,126690878,153.010259
21087,12,126753134,153.113027
21088,12,126755619,153.170033
21089,12,126985461,153.39746
21090,12,127043455,153.506834
21091,12,127098967,153.804115
21092,12,127194489,153.932852
21093,12,127196924,153.989405
21094,12,127509708,154.398469
21095,12,127510873,154.469203
21096,12,127518408,154.493992
21097,12,127520164,154.62548
21098,12,127541354,154.652601
