chr,pos,cm,increment_cm
8,133035196,146.632957,0.230014
8,133039157,146.701327,0.06837
8,133089975,146.747782,0.046455
8,133091905,146.801696,0.053914
8,133148934,146.859233,0.057537
8,133150903,146.96436,0.105127
8,133242122,147.023546,0.059186
8,133243589,147.086898,0.063352
8,133350903,147.183113,0.096215
8,133352148,147.279816,0.096703
8,133454051,147.364361,0.084545
8,133458487,147.485794,0.121433
8,133497127,147.526132,0.040338
8,133501872,147.592136,0.066004
8,133577588,147.727229,0.135093
8,133581621,147.830449,0.10322
8,133980451,147.978568,0.148119
8,133984058,148.132119,0.153551
8,134050678,148.166284,0.034165
8,134053781,148.223189,0.056905
8,134189138,148.313585,0.090396
8,134191256,148.450525,0.13694
8,134220841,148.524883,0.074358
8,134223764,148.627448,0.102565
8,134332558,148.851045,0.223597
8,134337076,148.930201,0.079156
8,134449939,149.053194,0.122993
8,134514865,149.274969,0.221775
8,134517560,149.354085,0.079116
8,134566805,149.450024,0.095939
8,134571618,149.736338,0.286314
8,134784033,150.071509,0.335171
8,134788494,150.151335,0.079826
8,134832652,150.173757,0.022422
8,134851243,150.315179,0.141422
8,134944111,150.44729,0.132111
8,134947433,150.551019,0.103729
8,135172796,150.724945,0.173926
8,135174399,150.781418,0.056473
8,135304218,150.888021,0.106603
8,135308849,150.975039,0.087018
8,135339383,151.072501,0.097462
8,135407780,151.103113,0.030612
8,135409616,151.237069,0.133956
8,135794327,151.522619,0.28555
8,135796966,151.654711,0.132092
8,135874805,151.717304,0.062593
8,135878115,151.794833,0.077529
8,135962589,151.882328,0.087495
8,135964558,152.037173,0.154845
8,136034588,152.100804,0.063631
8,136036488,152.224964,0.12416
8,136055420,152.313898,0.088934
8,136143577,152.355893,0.041995
8,136145094,152.40838,0.052487
8,136207998,152.44382,0.03544
8,136210712,152.540677,0.096857
8,136243153,152.553939,0.013262
8,136245723,152.628613,0.074674
8,136366440,152.644471,0.015858
8,136368501,152.727134,0.082663
8,136686697,152.797358,0.070224
8,136690813,152.921992,0.124634
8,136959420,153.206795,0.284803
8,137307983,153.394199,0.187404
8,137309693,153.49155,0.097351
8,137354052,153.549318,0.057768
8,137356531,153.602747,0.053429
8,137523046,153.67341,0.070663
8,137525005,153.828497,0.155087
8,138053782,154.063075,0.234578
8,138226298,154.201714,0.138639
8,138228075,154.261562,0.059848
8,138306231,154.301477,0.039915
8,138379666,154.450786,0.149309
8,138567221,154.52209,0.071304
8,138633720,154.654364,0.132274
8,138764001,154.688082,0.033718
8,138794860,154.787941,0.099859
8,138802670,154.957677,0.169736
8,139090232,155.322766,0.365089
8,139092646,155.398684,0.075918
8,139175182,155.51877,0.120086
8,139178006,155.599788,0.081018
8,139194393,155.611237,0.011449
8,139196194,155.760503,0.149266
8,139250722,155.857326,0.096823
8,139252534,155.908812,0.051486
8,139256124,156.153894,0.245082
8,139321947,156.358122,0.204228
8,139394114,156.388401,0.030279
8,139403283,156.549125,0.160724
8,139604673,156.774909,0.225784
8,139613626,156.899753,0.124844
8,139736933,157.07525,0.175497
8,139778880,157.229635,0.154385
8,139787794,157.48104,0.251405
8,139856786,157.576288,0.095248
8,139863048,157.694572,0.118284
8,139878812,157.721199,0.026627
8,139889659,157.878691,0.157492
8,139975809,157.9691,0.090409
8,139977470,158.033342,0.064242
8,140092724,158.157406,0.124064
8,140107019,158.585002,0.427596
8,140267889,158.68504,0.100038
8,140272646,158.807359,0.122319
8,140280831,158.821841,0.014482
8,140282944,158.945222,0.123381
8,140335814,158.982868,0.037646
8,140337281,159.089946,0.107078
8,140354986,159.176605,0.086659
8,140452253,159.243765,0.06716
8,140458239,159.336585,0.09282
8,140587030,159.431695,0.09511
8,140589649,159.614537,0.182842
8,140658801,159.772033,0.157496
8,140662811,159.861804,0.089771
8,140725042,159.951187,0.089383
8,140727013,160.070936,0.119749
8,140862949,160.160221,0.089285
8,140865296,160.280016,0.119795
8,141093505,160.559535,0.279519
8,141139015,160.734895,0.17536
8,141242865,160.811451,0.076556
8,141258121,160.880564,0.069113
8,141260472,160.95836,0.077796
8,141360167,161.066494,0.108134
8,141363466,161.166809,0.100315
8,141480330,161.196821,0.030012
8,141498132,161.390192,0.193371
8,141595925,161.588274,0.198082
8,142025644,161.668183,0.079909
8,142033079,161.767798,0.099615
8,142116142,161.929276,0.161478
8,142121528,162.07205,0.142774
8,142139682,162.081404,0.009354
8,142144833,162.193261,0.111857
8,142192542,162.231834,0.038573
8,142200731,162.300875,0.069041
8,142255818,162.351727,0.050852
8,142257378,162.475597,0.12387
8,142424362,162.584656,0.109059
8,142429135,162.639876,0.05522
8,142538010,162.778173,0.138297
8,142598202,162.911465,0.133292
8,142613054,163.174997,0.263532
8,142702266,163.272281,0.097284
8,142721754,163.370451,0.09817
8,142727809,163.479071,0.10862
8,142856303,163.572883,0.093812
8,142885216,163.897806,0.324923
8,143042604,164.008531,0.110725
8,143046546,164.176628,0.168097
8,143139552,164.272447,0.095819
8,143205952,164.534689,0.262242
8,143211177,164.643415,0.108726
8,143247678,164.681319,0.037904
8,143249161,164.738748,0.057429
8,143310815,164.929026,0.190278
8,143518900,165.007986,0.07896
8,143628958,165.2375,0.229514
8,143750072,165.309551,0.072051
8,143752235,165.367671,0.05812
8,143902483,165.483631,0.11596
8,143904071,165.531827,0.048196
8,144114022,165.635502,0.103675
8,144118534,165.723123,0.087621
8,144208420,165.754232,0.031109
8,144214428,165.872454,0.118222
8,144234489,165.898173,0.025719
8,144239099,166.064439,0.166266
8,144305353,166.117225,0.052786
8,144310057,166.186848,0.069623
8,144478004,166.277004,0.090156
8,144501349,166.423181,0.146177
8,144689464,166.584869,0.161688
8,144718568,166.708138,0.123269
8,144928660,166.931744,0.223606
8,144968630,167.148398,0.216654
8,144973902,167.246855,0.098457
8,145114643,167.349344,0.102489
8,145494298,167.414397,0.065053
8,145574775,167.594175,0.179778
8,145674743,167.688719,0.094544
8,146132268,167.793029,0.10431
8,146143803,167.920171,0.127142
8,146301156,168.003442,0.083271
9,40910,0,0
9,120676,0.147601,0.147601
9,272191,0.214273,0.066672
9,398673,0.44262,0.228347
9,404405,0.552554,0.109934
9,517715,0.801821,0.249267
9,520886,0.888387,0.086566
9,675600,1.011046,0.122659
9,799644,1.249577,0.238531
9,802053,1.332394,0.082817
9,880777,1.451696,0.119302
9,900186,1.535614,0.083918
9,902888,1.600537,0.064923
9,1003562,1.74516,0.144623
9,1009883,1.85434,0.10918
9,1041524,1.936347,0.082007
9,1058914,2.130318,0.193971
9,1077862,2.160126,0.029808
9,1080616,2.344209,0.184083
9,1099806,2.397452,0.053243
9,1102569,2.578572,0.18112
9,1175664,2.640349,0.061777
9,1177927,2.703429,0.06308
9,1196570,2.72176,0.018331
9,1198044,2.811723,0.089963
9,1277906,2.97365,0.161927
9,1279854,3.064759,0.091109
9,1308288,3.088448,0.023689
9,1386018,3.409399,0.320951
9,1387954,3.538712,0.129313
9,1459663,3.667624,0.128912
9,1461491,3.827913,0.160289
9,1496606,3.951247,0.123334
9,1792277,4.209833,0.258586
9,1794330,4.282843,0.07301
9,1837057,4.311855,0.029012
9,1838775,4.356174,0.044319
9,1877189,4.458205,0.102031
9,1880152,4.583604,0.125399
9,1910598,4.611048,0.027444
9,1913041,4.692992,0.081944
9,1922044,5.292406,0.599414
9,1949365,5.328423,0.036017
9,1953290,5.428758,0.100335
9,2013580,5.569196,0.140438
9,2018825,5.669571,0.100375
9,2037786,5.725321,0.05575
9,2048361,5.890079,0.164758
9,2116414,5.986047,0.095968
9,2120825,6.069083,0.083036
9,2137351,6.10903,0.039947
9,2142191,6.204006,0.094976
9,2157934,6.292732,0.088726
9,2162263,6.43787,0.145138
9,2168783,6.450651,0.012781
9,2170884,6.589715,0.139064
9,2195420,6.636337,0.046622
9,2208810,6.847873,0.211536
9,2301888,7.118231,0.270358
9,2303797,7.198062,0.079831
9,2421668,7.309907,0.111845
9,2447910,7.457607,0.1477
9,2619915,7.680643,0.223036
9,2624874,7.786309,0.105666
9,2695208,7.987652,0.201343
9,2696555,8.050938,0.063286
9,2758335,8.144457,0.093519
9,2760272,8.190372,0.045915
9,2851881,8.261109,0.070737
9,2853392,8.344535,0.083426
9,2916933,8.400052,0.055517
9,2918656,8.492364,0.092312
9,2933896,8.564005,0.071641
9,3008020,8.64225,0.078245
9,3011890,8.746321,0.104071
9,3187859,9.023944,0.277623
9,3195741,9.173556,0.149612
9,3224443,9.249975,0.076419
9,3565211,9.416632,0.166657
9,3573137,9.500508,0.083876
9,3575422,9.600478,0.09997
9,3595084,9.668703,0.068225
9,3701032,9.713442,0.044739
9,3701912,9.763331,0.049889
9,3741507,9.798617,0.035286
9,3743730,9.865461,0.066844
9,3763389,9.924422,0.058961
9,3765198,10.059729,0.135307
9,3944062,10.436777,0.377048
9,3960181,10.588078,0.151301
9,3980787,10.62906,0.040982
9,3982163,10.711187,0.082127
9,3990459,10.730495,0.019308
9,3993286,10.805698,0.075203
9,4034232,10.943387,0.137689
9,4036449,11.008629,0.065242
9,4237546,11.358034,0.349405
9,4244245,11.42725,0.069216
9,4295880,11.472876,0.045626
9,4319915,11.582267,0.109391
9,4334606,11.758616,0.176349
9,4378727,11.840741,0.082125
9,4380523,11.927544,0.086803
9,4402216,12.010838,0.083294
9,4479464,12.160356,0.149518
9,4495254,12.312139,0.151783
9,4499361,12.446997,0.134858
9,4554871,12.540105,0.093108
9,4557165,12.620491,0.080386
9,4591655,12.666013,0.045522
9,4598379,12.858976,0.192963
9,4643310,12.916752,0.057776
9,4644477,12.993285,0.076533
9,4659228,13.013785,0.0205
9,4664852,13.113732,0.099947
9,4737890,13.248726,0.134994
9,4742498,13.353717,0.104991
9,4762737,13.38025,0.026533
9,4765766,13.445602,0.065352
9,4876202,13.655224,0.209622
9,4878911,13.707333,0.052109
9,4944089,13.760142,0.052809
9,4946989,13.895572,0.13543
9,5273896,13.999275,0.103703
9,5437045,14.176012,0.176737
9,5442487,14.273608,0.097596
9,5517559,14.414247,0.140639
9,5530017,14.529178,0.114931
9,5576825,14.601087,0.071909
9,5581140,14.682683,0.081596
9,5630344,14.783384,0.100701
9,5838079,14.833412,0.050028
9,5869297,14.904047,0.070635
9,6144333,15.0173,0.113253
9,6145491,15.07316,0.05586
9,6213387,15.139089,0.065929
9,6219845,15.211513,0.072424
9,6553054,15.326719,0.115206
9,6563812,15.510436,0.183717
9,6608851,15.551494,0.041058
9,6611609,15.611394,0.0599
9,6706501,15.788728,0.177334
9,6855838,15.849812,0.061084
9,6863428,16.002743,0.152931
9,7085716,16.204522,0.201779
9,7089389,16.284765,0.080243
9,7233161,16.490985,0.20622
9,7234651,16.603704,0.112719
9,7289445,16.681202,0.077498
9,7291584,16.769162,0.08796
9,7373868,16.86175,0.092588
9,7376457,16.987868,0.126118
9,7384719,17.035303,0.047435
9,7386354,17.157728,0.122425
9,7511510,17.309798,0.15207
9,7513197,17.396142,0.086344
9,7518656,17.468578,0.072436
9,7758579,17.721488,0.25291
9,7764226,17.948365,0.226877
9,7773114,17.966584,0.018219
9,7775651,18.042276,0.075692
9,7787532,18.074598,0.032322
9,7789668,18.19414,0.119542
9,7818641,18.282985,0.088845
9,7820315,18.404436,0.121451
9,7897865,18.436391,0.031955
9,7900891,18.519285,0.082894
9,7959132,18.615919,0.096634
9,7962011,18.677715,0.061796
9,8017065,18.782816,0.105101
9,8088895,18.797241,0.014425
9,8090484,18.887482,0.090241
9,8169375,18.938826,0.051344
9,8172467,19.011234,0.072408
9,8236122,19.070289,0.059055
9,8237664,19.180729,0.11044
9,8258170,19.297979,0.11725
9,8260009,19.427815,0.129836
9,8262329,19.47658,0.048765
9,8375585,19.566167,0.089587
9,8377235,19.646197,0.08003
9,8455964,19.805,0.158803
9,8457759,19.924043,0.119043
9,8546095,19.995398,0.071355
9,8553569,20.06116,0.065762
9,8736751,20.221644,0.160484
9,8738267,20.287083,0.065439
9,8781539,20.330289,0.043206
9,8784029,20.430336,0.100047
9,8812704,20.488448,0.058112
9,8814324,20.587489,0.099041
9,8879086,20.70811,0.120621
9,8881741,20.78001,0.0719
9,8893834,20.816136,0.036126
9,8895340,20.927375,0.111239
9,8916449,20.950773,0.023398
9,8921426,21.083163,0.13239
9,8993618,21.162656,0.079493
9,8996113,21.246442,0.083786
9,9014141,21.374139,0.127697
9,9068282,21.481848,0.107709
9,9069573,21.592051,0.110203
9,9138227,21.643661,0.05161
9,9139951,21.716761,0.0731
9,9164692,21.745087,0.028326
9,9169458,21.884519,0.139432
9,9194687,21.953621,0.069102
9,9196248,22.013791,0.06017
9,9377679,22.167751,0.15396
9,9442644,22.348896,0.181145
9,9793342,22.591884,0.242988
9,9795743,22.720255,0.128371
9,9893121,22.808251,0.087996
9,9895998,22.92444,0.116189
9,9905809,22.94525,0.02081
9,9908136,23.091543,0.146293
9,9918273,23.106382,0.014839
9,9920345,23.27325,0.166868
9,10184746,23.526227,0.252977
9,10187456,23.577848,0.051621
9,10277578,23.66955,0.091702
9,10279606,23.777581,0.108031
9,10357913,23.831249,0.053668
9,10361438,23.91256,0.081311
9,10436921,23.992129,0.079569
9,10465175,24.106053,0.113924
9,10467074,24.172914,0.066861
9,10487710,24.297455,0.124541
9,10674573,24.548689,0.251234
9,10684429,24.774394,0.225705
9,10878677,24.96278,0.188386
9,10880887,25.102978,0.140198
9,11258251,25.354085,0.251107
9,12044969,25.599482,0.245397
9,12047033,25.69372,0.094238
9,12274713,25.878649,0.184929
9,12278150,26.135606,0.256957
9,12461272,26.258545,0.122939
9,12538480,26.425437,0.166892
9,12780295,26.55937,0.133933
9,12791814,26.675136,0.115766
9,12794833,26.785857,0.110721
9,12905916,26.972622,0.186765
9,12908130,27.063573,0.090951
9,12924111,27.096683,0.03311
9,12925187,27.182133,0.08545
9,12941508,27.216163,0.03403
9,12945133,27.359303,0.14314
9,13033426,27.486992,0.127689
9,13050293,27.584164,0.097172
9,13122482,27.70424,0.120076
9,13359150,27.764971,0.060731
9,13380507,28.049565,0.284594
9,13506810,28.165137,0.115572
9,13509186,28.323136,0.157999
9,13532846,28.44221,0.119074
9,13602510,28.515954,0.073744
9,13610199,28.625791,0.109837
9,13736965,28.713358,0.087567
9,13740528,28.780384,0.067026
9,13796248,28.866264,0.08588
9,13799519,29.016033,0.149769
9,13857369,29.114117,0.098084
9,13873445,29.268101,0.153984
9,14029188,29.385287,0.117186
9,14037831,29.641473,0.256186
9,14057173,29.691947,0.050474
9,14058402,29.758651,0.066704
9,14248274,29.986291,0.22764
9,14256213,30.17021,0.183919
9,14293115,30.263392,0.093182
9,14296732,30.400261,0.136869
9,14333730,30.525554,0.125293
9,14351417,30.890192,0.364638
9,14384602,31.126925,0.236733
9,14386476,31.228241,0.101316
9,14420767,31.348786,0.120545
9,14531244,31.48887,0.140084
9,14577674,31.654655,0.165785
9,14694372,31.730418,0.075763
9,14753279,31.967025,0.236607
9,14834172,32.117449,0.150424
9,14840299,32.302056,0.184607
9,14896470,32.363942,0.061886
9,14900565,32.5228,0.158858
9,15066819,32.658663,0.135863
9,15071268,32.763403,0.10474
9,15084766,32.789002,0.025599
9,15087382,32.958106,0.169104
9,15243411,33.110987,0.152881
9,15336910,33.311997,0.20101
9,15339722,33.463124,0.151127
9,15386288,33.531857,0.068733
9,15387961,33.587046,0.055189
9,16054330,33.731977,0.144931
9,16058964,33.858501,0.126524
9,16105961,33.917088,0.058587
9,16129630,34.06198,0.144892
9,16131805,34.159747,0.097767
9,16151659,34.253685,0.093938
9,16214340,34.326682,0.072997
9,16241198,34.438653,0.111971
9,16244120,34.578684,0.140031
9,16253322,34.720464,0.14178
9,16278130,34.847546,0.127082
9,16353609,34.972989,0.125443
9,16399953,35.147902,0.174913
9,16658392,35.344636,0.196734
9,16661210,35.466499,0.121863
9,16836011,35.672095,0.205596
9,16851678,35.806212,0.134117
9,16915021,35.837149,0.030937
9,16918196,35.899099,0.06195
9,16987880,36.003469,0.10437
9,17454820,36.134443,0.130974
9,17459626,36.21405,0.079607
9,17485788,36.227749,0.013699
9,17490965,36.329285,0.101536
9,17523640,36.438101,0.108816
9,17627213,36.548602,0.110501
9,17629756,36.661117,0.112515
9,17844803,36.820017,0.1589
9,17847279,36.886919,0.066902
9,17915215,36.935689,0.04877
9,17918806,36.997261,0.061572
9,17985592,37.062278,0.065017
9,17987408,37.185276,0.122998
9,18121819,37.31356,0.128284
9,18125966,37.357243,0.043683
9,18390739,37.549932,0.192689
9,18395376,37.665418,0.115486
9,18412645,37.725805,0.060387
9,18636050,37.905891,0.180086
9,18659794,37.967967,0.062076
9,18662292,38.106593,0.138626
9,18750153,38.189513,0.08292
9,18769138,38.312152,0.122639
9,18771506,38.38977,0.077618
9,18905289,38.577583,0.187813
9,18939948,38.777546,0.199963
9,19130611,38.904531,0.126985
9,19133732,39.038377,0.133846
9,19154985,39.054974,0.016597
9,19171247,39.18408,0.129106
9,19207365,39.217793,0.033713
9,19210098,39.283108,0.065315
9,19397040,39.325049,0.041941
9,19456932,39.430412,0.105363
9,19459291,39.547381,0.116969
9,19468614,39.586471,0.03909
9,19473095,39.689366,0.102895
9,19601887,39.832453,0.143087
9,19604078,39.938198,0.105745
9,19732100,40.048963,0.110765
9,19742145,40.127597,0.078634
9,19788166,40.179172,0.051575
9,19791159,40.240313,0.061141
9,19881623,40.305999,0.065686
9,19884346,40.439271,0.133272
9,20176122,40.761199,0.321928
9,20178811,40.845186,0.083987
9,20287282,40.998579,0.153393
9,20288832,41.064369,0.06579
9,20324812,41.144233,0.079864
9,20327754,41.203003,0.05877
9,20458831,41.308133,0.10513
9,20471312,41.5119,0.203767
9,20636973,41.65474,0.14284
9,20663063,41.744693,0.089953
9,21153306,41.989179,0.244486
9,21156118,42.048056,0.058877
9,21366261,42.081146,0.03309
9,21550959,42.221998,0.140852
9,21552052,42.27843,0.056432
9,21673153,42.396786,0.118356
9,21675716,42.539307,0.142521
9,21936381,42.689425,0.150118
9,21953137,42.963357,0.273932
9,22125503,43.018435,0.055078
9,22128180,43.158286,0.139851
9,22138762,43.197296,0.03901
9,22141269,43.352016,0.15472
9,22203800,43.392909,0.040893
9,22207037,43.536779,0.14387
9,22241889,43.627075,0.090296
9,22967726,44.049378,0.422303
9,22972057,44.165286,0.115908
9,22990586,44.187536,0.02225
9,22994050,44.328776,0.14124
9,23055362,44.37199,0.043214
9,23083185,44.494361,0.122371
9,23091724,44.692708,0.198347
9,23423892,45.057591,0.364883
9,23425710,45.147377,0.089786
9,23545955,45.310152,0.162775
9,23557227,45.51996,0.209808
9,23599604,45.610858,0.090898
9,23602452,45.665206,0.054348
9,23646206,45.69946,0.034254
9,23648203,45.781979,0.082519
9,23718620,45.972585,0.190606
9,23720904,46.041408,0.068823
9,23986234,46.202861,0.161453
9,24002013,46.274068,0.071207
9,24154728,46.380325,0.106257
9,24156484,46.502442,0.122117
9,24460948,46.590828,0.088386
9,24467427,46.656134,0.065306
9,24721715,46.865174,0.20904
9,24768179,47.099365,0.234191
9,24853876,47.172446,0.073081
9,24866681,47.385011,0.212565
9,25003212,47.446887,0.061876
9,25005553,47.546874,0.099987
9,25033782,47.583323,0.036449
9,25035636,47.715221,0.131898
9,25271340,47.812872,0.097651
9,25300643,47.961316,0.148444
9,25425333,47.999852,0.038536
9,25427205,48.053318,0.053466
9,25564801,48.201272,0.147954
9,25566450,48.31657,0.115298
